65.55.166	0.048463314	8.80438738	161
209.249.67.136	0.048463053	8.852850433	162
65.55.173	0.048441057	8.90129149	163
216.34.42.115	0.048378647	8.949670137	164
209.202.194.238	0.048354953	8.99802509	165
64.68.90.145	0.04833935	9.04636444	166
209.85.238.11	0.048293625	9.094658065	167
209.1.13.231	0.048287957	9.142946022	168
65.55.38	0.04828325	9.191229272	169
68.142.230.202	0.04825499	9.239484262	170
65.54.164.71	0.048216092	9.287700354	171
66.17.148.189	0.048145952	9.335846306	172
64.68.90.185	0.04809484	9.383941146	173
74.6.18	0.048048264	9.431989411	174
216.34.42.116	0.048032669	9.480022079	175
209.202.240.8	0.047973997	9.527996076	176
66.196.81.212	0.047888102	9.575884178	177
216.34.42.217	0.047841221	9.623725399	178
216.34.42.42	0.047816586	9.671541985	179
213.216.143.39	0.047778325	9.71932031	180
202.160.183.219	0.047733932	9.767054242	181
64.68.90.60	0.047710978	9.814765221	182
207.68.188.241	0.04769278	9.862458001	183
66.17.148.148	0.047660035	9.910118036	184
209.249.67.105	0.047633528	9.957751564	185
66.17.148.165	0.047538368	10.00528993	186
68.142.230.46	0.047494078	10.05278401	187
216.200.130.202	0.047428081	10.10021209	188
209.202.248.213	0.047407986	10.14762008	189
207.46.71.12	0.047396993	10.19501707	190
65.55.177	0.047215736	10.24223281	191
65.55.42	0.047214151	10.28944696	192
216.200.130.245	0.047113457	10.33656041	193
209.67.252.215	0.047069987	10.3836304	194
65.54.164.70	0.047047763	10.43067816	195
65.55.116	0.047044544	10.47772271	196
64.68.90.17	0.047030869	10.52475358	197
74.6.7	0.047003537	10.57175711	198
64.55.148.43	0.046987673	10.61874479	199
64.68.90.171	0.046956815	10.6657016	200
66.196.67.115	0.046943656	10.71264526	201
64.242.88.60	0.046862432	10.75950769	202
65.54.164.87	0.046811647	10.80631934	203
64.55.148.39	0.046797943	10.85311728	204
68.142.230.199	0.046781013	10.89989829	205
66.196.81.160	0.046715492	10.94661378	206
209.1.12	0.046666368	10.99328015	207
211.13.230.249	0.046639355	11.03991951	208
202.96.51.155	0.046630334	11.08654984	209
64.68.90.67	0.046580522	11.13313036	210
64.233.173.247	0.046570314	11.17970068	211
209.131.50.153	0.046545489	11.22624617	212
166.48.225.254	0.04652913	11.27277529	213
66.196.81.14	0.046511211	11.31928651	214
65.54.164.52	0.046472397	11.3657589	215
216.155.202.54	0.046441153	11.41220006	216
64.68.90.65	0.046403361	11.45860342	217
64.233.173.233	0.046348042	11.50495146	218
65.54.164.131	0.046338503	11.55128996	219
65.55.246	0.046338436	11.5976284	220
64.68.90.16	0.046262569	11.64389097	221
194.221.84.15	0.046249721	11.69014069	222
68.142.230.39	0.046226331	11.73636702	223
66.196.67.215	0.046205822	11.78257284	224
72.30.111	0.046188993	11.82876183	225
65.55.124	0.046186911	11.87494874	226
68.142.230.248	0.046184115	11.92113286	227
72.30.99	0.046117894	11.96725075	228
203.141.52.42	0.046109165	12.01335992	229
64.233.173.197	0.046100446	12.05946036	230
65.55.252	0.046061015	12.10552138	231
64.68.90.208	0.046057667	12.15157905	232
64.68.90.174	0.046025044	12.19760409	233
65.54.189	0.045979357	12.24358345	234
72.30.87	0.045912913	12.28949636	235
68.142.230.185	0.045878457	12.33537482	236
66.196.81.103	0.045808854	12.38118367	237
202.165.98	0.0457946	12.42697827	238
65.55.110	0.045736109	12.47271438	239
216.34.121.34	0.045600321	12.5183147	240
68.142.230.40	0.045556625	12.56387133	241
65.54.164.76	0.045533846	12.60940517	242
212.187.226	0.045528788	12.65493396	243
72.30.129	0.045457021	12.70039098	244
65.55.238	0.045442385	12.74583337	245
64.68.90.66	0.045430378	12.79126374	246
64.68.90.52	0.045409437	12.83667318	247
66.196.81.173	0.045388272	12.88206145	248
65.55.212	0.045387499	12.92744895	249
216.109.126.133	0.045373715	12.97282267	250
66.196.81.120	0.045369353	13.01819202	251
66.17.148.176	0.045356991	13.06354901	252
65.192.195.25	0.045341828	13.10889084	253
194.201.146.24	0.045248726	13.15413956	254
66.17.148.164	0.045245572	13.19938514	255
66.163.170.178	0.045228723	13.24461386	256
216.34.42.113	0.045183789	13.28979765	257
64.68.90.189	0.045183271	13.33498092	258
65.55.45	0.045111326	13.38009225	259
213.216.143.38	0.045097734	13.42518998	260
65.54.164.66	0.045056809	13.47024679	261
68.142.230.213	0.045047042	13.51529383	262
65.55.207	0.045008171	13.560302	263
207.46.238.138	0.044947389	13.60524939	264
64.68.90.12	0.044941055	13.65019045	265
204.123.13.65	0.044856283	13.69504673	266
216.34.42.171	0.0448363	13.73988303	267
66.17.148.167	0.044810712	13.78469374	268
216.239.33.97	0.044771774	13.82946552	269
64.68.90.147	0.044668881	13.8741344	270
65.55.57	0.044661193	13.91879559	271
140.239.251.220	0.044660682	13.96345627	272
202.232.118.51	0.044632031	14.0080883	273
66.196.81.211	0.044620366	14.05270867	274
68.142.230.161	0.044613416	14.09732209	275
65.55.196	0.04460743	14.14192951	276
65.55.151	0.044603012	14.18653253	277
64.55.148.52	0.044593736	14.23112626	278
208.221.35.204	0.04454334	14.2756696	279
66.163.170.159	0.044483962	14.32015356	280
65.55.182	0.044454545	14.36460811	281
66.196.67.211	0.04444477	14.40905288	282
65.55.189	0.044368614	14.45342149	283
64.68.90.178	0.044307469	14.49772896	284
72.14.199	0.044280579	14.54200954	285
65.55.139	0.044270916	14.58628046	286
65.55.20	0.044260397	14.63054085	287
72.30.161	0.04419031	14.67473116	288
209.249.66.26	0.044112591	14.71884375	289
66.196.93.7	0.044076153	14.76291991	290
68.142.246	0.044066962	14.80698687	291
66.196.67.254	0.044029568	14.85101644	292
209.249.67.130	0.043990897	14.89500733	293
204.123.28.10	0.043971098	14.93897843	294
66.94.232	0.043965209	14.98294364	295
65.55.4	0.043923795	15.02686744	296
208.146.27.59	0.043890371	15.07075781	297
216.239.193.76	0.043882152	15.11463996	298
66.196.67.32	0.04380169	15.15844165	299
194.221.84.31	0.043792591	15.20223424	300
64.68.90.56	0.043766834	15.24600107	301
68.142.230.240	0.043736912	15.28973798	302
65.55.62	0.043705971	15.33344396	303
64.233.173.195	0.043672254	15.37711621	304
74.6.67	0.043616585	15.42073279	305
64.233.173.225	0.04361288	15.46434568	306
66.196.81.151	0.043592745	15.50793842	307
65.55.188	0.043554943	15.55149336	308
74.6.31	0.043537593	15.59503096	309
211.51.63.4	0.043510977	15.63854193	310
66.196.67.31	0.043452167	15.6819941	311
65.55.76	0.043428203	15.7254223	312
209.249.67.109	0.043421519	15.76884382	313
64.241.243.124	0.043416491	15.81226031	314
64.68.90.152	0.043315542	15.85557586	315
207.46.89.16	0.043289062	15.89886492	316
207.68.154	0.043286773	15.94215169	317
208.221.35.203	0.043246241	15.98539793	318
216.34.42.59	0.043235158	16.02863309	319
66.35.208.211	0.043221676	16.07185477	320
66.196.67.34	0.043145781	16.11500055	321
209.249.67.134	0.043134854	16.1581354	322
66.17.148.166	0.043102549	16.20123795	323
66.17.148.168	0.043095466	16.24433342	324
74.6.25	0.043010052	16.28734347	325
209.249.67.139	0.043008032	16.3303515	326
216.32.237.1	0.042976023	16.37332752	327
66.196.81.148	0.042966775	16.4162943	328
65.192.195.6	0.042935142	16.45922944	329
66.35.208.112	0.042898726	16.50212817	330
64.68.90.154	0.042887275	16.54501544	331
66.196.81.205	0.042884474	16.58789992	332
65.55.146	0.04287815	16.63077807	333
202.160.183.218	0.042872448	16.67365051	334
63.236.92.150	0.042839484	16.71649	335
68.142.230.201	0.04282558	16.75931558	336
203.141.52.41	0.042767384	16.80208296	337
209.249.67.119	0.042743892	16.84482686	338
194.221.84.41	0.04269702	16.88752388	339
66.196.67.106	0.042650864	16.93017474	340
65.54.164.57	0.042646614	16.97282135	341
66.249.66	0.042643946	17.0154653	342
65.55.194	0.042563759	17.05802906	343
68.142.230.135	0.042541943	17.100571	344
66.196.67.113	0.04253533	17.14310633	345
65.55.220	0.042530874	17.18563721	346
66.196.81.155	0.042529719	17.22816692	347
64.157.137.221	0.042462445	17.27062937	348
65.55.17	0.042459846	17.31308922	349
66.196.67.230	0.042458959	17.35554817	350
216.109.126.147	0.042443754	17.39799193	351
74.6.68	0.042439438	17.44043137	352
65.55.89	0.042428139	17.48285951	353
64.68.90.181	0.042426299	17.5252858	354
66.17.148.149	0.042370295	17.5676561	355
204.123.28.30	0.042351411	17.61000751	356
66.196.81.138	0.042330854	17.65233836	357
194.221.84.34	0.042259894	17.69459826	358
65.192.195.11	0.042247819	17.73684608	359
66.163.170.179	0.042223209	17.77906929	360
64.241.243.65	0.04220702	17.82127631	361
209.249.67.108	0.042159731	17.86343604	362
212.187.213.171	0.042145582	17.90558162	363
68.142.230.41	0.042125229	17.94770685	364
216.155.202.175	0.042108196	17.98981504	365
66.196.67.109	0.042097422	18.03191247	366
64.68.90.55	0.042086306	18.07399877	367
216.34.42.59	0.042057332	18.11605611	368
216.32.237.26	0.042038883	18.15809499	369
66.196.67.224	0.042028259	18.20012325	370
209.73.160.250	0.042024162	18.24214741	371
209.249.67.115	0.042019311	18.28416672	372
140.239.251.222	0.041990737	18.32615746	373
65.55.102	0.041977184	18.36813464	374
66.196.81.165	0.041957575	18.41009222	375
65.192.195.4	0.0419463	18.45203852	376
66.35.208.160	0.04194255	18.49398107	377
65.55.159	0.041936095	18.53591716	378
216.34.42.211	0.041902346	18.57781951	379
65.55.226	0.041900499	18.61972001	380
209.67.252.216	0.041879636	18.66159964	381
65.55.98	0.04181931	18.70341896	382
64.68.90.200	0.041783344	18.7452023	383
209.249.67.109	0.04176781	18.78697011	384
64.233.173.193	0.041726201	18.82869631	385
65.55.100	0.041725847	18.87042216	386
65.55.248	0.041638828	18.91206099	387
72.30.78	0.041595946	18.95365693	388
68.142.230.189	0.041592351	18.99524928	389
65.54.164.135	0.041591851	19.03684113	390
64.68.90.148	0.041570756	19.07841189	391
74.6.66	0.041506752	19.11991864	392
66.228.173	0.041457789	19.16137643	393
216.109.126.160	0.041456518	19.20283295	394
66.196.81.201	0.041447416	19.24428036	395
202.96.51.154	0.041431715	19.28571208	396
64.68.90.130	0.041404672	19.32711675	397
209.191.65	0.041388386	19.36850514	398
66.249.65	0.041353961	19.4098591	399
209.249.66.10	0.041348161	19.45120726	400
216.109.126.161	0.041342966	19.49255022	401
68.142.230.198	0.041312147	19.53386237	402
65.54.164.127	0.041247788	19.57511016	403
66.163.170.161	0.041245276	19.61635543	404
131.107.163.58	0.041242644	19.65759808	405
72.30.54	0.041218064	19.69881614	406
209.249.67.126	0.041213794	19.74002994	407
216.34.42.113	0.041191085	19.78122102	408
65.55.236	0.041160602	19.82238162	409
216.200.130.249	0.041158849	19.86354047	410
65.116.145	0.041153685	19.90469416	411
66.196.67.119	0.041134771	19.94582893	412
65.54.164.81	0.041099678	19.9869286	413
66.196.81.15	0.041071518	20.02800012	414
65.54.164.92	0.041061831	20.06906195	415
68.142.230.140	0.041044152	20.1101061	416
66.196.67.80	0.041043512	20.15114962	417
66.196.81.147	0.041030604	20.19218022	418
66.196.81.123	0.041024387	20.23320461	419
65.54.164.41	0.041008787	20.27421339	420
67.195.110	0.040971608	20.315185	421
66.196.81.134	0.040943854	20.35612886	422
66.196.81.169	0.040869311	20.39699817	423
66.249.68	0.040698078	20.43769625	424
64.68.90.43	0.040667652	20.4783639	425
65.54.164.78	0.040650898	20.5190148	426
64.68.90.163	0.04064829	20.55966309	427
66.94.230.105	0.040628688	20.60029177	428
65.54.164.114	0.040625603	20.64091738	429
66.17.148.158	0.040615926	20.6815333	430
66.35.208.112	0.040604928	20.72213823	431
66.196.93.6	0.040599066	20.7627373	432
65.55.44	0.040582746	20.80332004	433
66.163.170.190	0.040580096	20.84390014	434
66.196.81.93	0.040488814	20.88438895	435
66.196.67.122	0.040474741	20.92486369	436
209.202.248.214	0.040449503	20.9653132	437
64.68.90.204	0.040437936	21.00575113	438
66.196.67.39	0.040423019	21.04617415	439
66.163.170.193	0.040418943	21.0865931	440
72.30.215	0.040383831	21.12697693	441
65.55.242	0.040369285	21.16734621	442
64.68.90.1	0.040364086	21.2077103	443
66.94.230.108	0.040347403	21.2480577	444
216.239.193.79	0.040340318	21.28839802	445
202.212.5.34	0.040326258	21.32872428	446
131.107.163.57	0.040314694	21.36903897	447
72.30.103	0.040299199	21.40933817	448
216.239.193.73	0.040257015	21.44959518	449
64.68.90.6	0.040245218	21.4898404	450
209.191.123.33	0.040219353	21.53005975	451
72.30.65	0.040165151	21.57022491	452
209.67.228	0.04016258	21.61038749	453
65.55.0	0.04012194	21.65050943	454
65.55.118	0.04011977	21.6906292	455
208.178.104.55	0.040117388	21.73074658	456
65.55.105	0.040114963	21.77086155	457
68.142.230.250	0.040112177	21.81097372	458
216.200.130.208	0.04010122	21.85107494	459
65.55.241	0.040100064	21.89117501	460
66.196.67.129	0.040095315	21.93127032	461
207.77.91.184	0.040087482	21.9713578	462
66.17.148.175	0.040072905	22.01143071	463
216.34.42.12	0.040029736	22.05146044	464
64.68.90.2	0.039998985	22.09145943	465
65.54.164.102	0.039969046	22.13142848	466
66.196.81.149	0.039961587	22.17139006	467
209.249.67.130	0.039926561	22.21131662	468
64.55.148.53	0.039907103	22.25122373	469
219.142.53.27	0.039899566	22.29112329	470
65.55.174	0.039879255	22.33100255	471
66.196.99.20	0.039844006	22.37084655	472
66.196.81.191	0.039827908	22.41067446	473
209.249.67.140	0.039803448	22.45047791	474
202.212.5.47	0.039797875	22.49027579	475
131.107.137.37	0.039793004	22.53006879	476
66.17.148.182	0.039789431	22.56985822	477
65.192.195.12	0.039781908	22.60964013	478
64.68.90.184	0.039762619	22.64940275	479
64.68.90.164	0.039754438	22.68915719	480
216.239.59.98	0.039746321	22.72890351	481
74.6.26	0.039719618	22.76862312	482
65.116.145.141	0.03970852	22.80833165	483
66.17.148.154	0.039708238	22.84803988	484
202.96.51.148	0.039670602	22.88771049	485
66.196.67.204	0.039654924	22.92736541	486
66.196.81.135	0.03965445	22.96701986	487
65.55.191	0.039647942	23.0066678	488
65.55.217	0.03962016	23.04628796	489
65.54.164.122	0.039618849	23.08590681	490
68.142.230.208	0.039610994	23.12551781	491
66.196.81.193	0.039608577	23.16512638	492
216.155.204.40	0.039595758	23.20472214	493
65.55.200	0.039580201	23.24430234	494
66.196.81.202	0.039575172	23.28387751	495
65.55.28	0.039519061	23.32339657	496
65.55.94	0.039456146	23.36285272	497
64.68.90.188	0.03945021	23.40230293	498
65.54.164.94	0.039448171	23.4417511	499
68.180.250	0.039445303	23.4811964	500
66.196.67.96	0.039441729	23.52063813	501
65.55.133	0.039438591	23.56007672	502
208.146.27.62	0.039427957	23.59950468	503
64.75.36.45	0.039405522	23.6389102	504
66.196.67.202	0.039385061	23.67829526	505
63.194.155.151	0.039383613	23.71767888	506
65.55.47	0.039382142	23.75706102	507
66.17.148.159	0.039357101	23.79641812	508
64.233.173.255	0.039352654	23.83577078	509
64.68.90.54	0.039346312	23.87511709	510
216.34.42.36	0.039334435	23.91445152	511
65.55.70	0.039322363	23.95377388	512
64.233.173.228	0.039283211	23.9930571	513
131.107.163.48	0.03928037	24.03233747	514
216.239.193.81	0.039200253	24.07153772	515
209.185.141	0.039193338	24.11073106	516
65.55.205	0.039177448	24.1499085	517
216.239.193.77	0.039172815	24.18908132	518
66.35.208.160	0.039116311	24.22819763	519
68.142.249	0.039115994	24.26731362	520
66.17.148.145	0.039109174	24.3064228	521
65.55.230	0.039108147	24.34553095	522
65.55.187	0.039105767	24.38463671	523
64.233.173.212	0.039063643	24.42370036	524
216.155.200	0.03904206	24.46274241	525
66.94.230.109	0.039039229	24.50178164	526
211.169.241.21	0.039036614	24.54081826	527
66.196.81.22	0.039032203	24.57985046	528
219.142.53.17	0.039017227	24.61886769	529
216.34.42.57	0.038985081	24.65785277	530
209.249.67.142	0.038978406	24.69683117	531
202.96.51.145	0.038976886	24.73580806	532
65.55.121	0.03893101	24.77473907	533
209.249.67.110	0.038919362	24.81365843	534
64.68.92	0.038909074	24.85256751	535
66.196.81.208	0.038899403	24.89146691	536
209.67.252.212	0.038864535	24.93033144	537
66.17.148.178	0.038861915	24.96919336	538
65.54.164.47	0.038835808	25.00802917	539
208.146.27.123	0.038785117	25.04681428	540
202.96.51.172	0.038754097	25.08556838	541
209.131.62.108	0.038747564	25.12431594	542
65.54.164.85	0.038690853	25.1630068	543
66.17.148.135	0.038681492	25.20168829	544
216.239.33.98	0.038664726	25.24035302	545
208.146.27.89	0.038642828	25.27899584	546
66.196.67.214	0.038631097	25.31762694	547
65.55.63	0.038603529	25.35623047	548
65.54.164.68	0.038593753	25.39482422	549
65.55.56	0.038588002	25.43341222	550
65.55.90	0.038577021	25.47198925	551
209.249.67.135	0.038575141	25.51056439	552
64.233.173.236	0.038564337	25.54912872	553
64.68.90.44	0.038563044	25.58769177	554
65.55.103	0.038530534	25.6262223	555
65.55.60	0.03852361	25.66474591	556
68.142.230.125	0.038434573	25.70318049	557
216.34.42.115	0.038425654	25.74160614	558
64.242.88.10	0.038421293	25.78002743	559
209.131.60.171	0.038398552	25.81842598	560
65.55.206	0.038378017	25.856804	561
66.35.208.59	0.038361288	25.89516529	562
68.142.230.130	0.038361281	25.93352657	563
72.30.124.128	0.038344508	25.97187108	564
64.68.90.202	0.03833591	26.01020699	565
64.233.173.230	0.038330862	26.04853785	566
209.67.252.214	0.038328734	26.08686658	567
65.55.77	0.038306259	26.12517284	568
209.249.67.128	0.038305114	26.16347796	569
66.17.148.134	0.038273357	26.20175131	570
66.17.148.152	0.038232002	26.23998332	571
209.249.67.129	0.038228439	26.27821175	572
66.228.165	0.038153041	26.3163648	573
66.196.67.111	0.038138935	26.35450373	574
208.146.26	0.038125209	26.39262894	575
216.109.126.131	0.038117432	26.43074637	576
207.126.239.224	0.038117059	26.46886343	577
68.142.230.160	0.038112674	26.50697611	578
66.196.67.237	0.038076501	26.54505261	579
66.196.67.97	0.038064082	26.58311669	580
209.249.67.106	0.038045108	26.6211618	581
68.142.230.128	0.038041856	26.65920365	582
64.68.90.59	0.037975063	26.69717872	583
66.94.230.162	0.037953994	26.73513271	584
66.17.148.184	0.037940909	26.77307362	585
64.68.90.143	0.037927043	26.81100066	586
65.192.195.0	0.037921558	26.84892222	587
209.131.60.19	0.03788872	26.88681094	588
65.55.104	0.037881132	26.92469207	589
65.55.117	0.037877559	26.96256963	590
74.6.16	0.037843778	27.00041341	591
66.35.208.158	0.03783837	27.03825178	592
66.228.182.183	0.037819408	27.07607119	593
67.195.114	0.037803773	27.11387496	594
194.51.33.72	0.03774127	27.15161623	595
208.221.35.201	0.037728352	27.18934458	596
66.196.67.233	0.037728299	27.22707288	597
65.55.80	0.037728242	27.26480112	598
66.196.81.108	0.037701518	27.30250264	599
65.55.97	0.037694495	27.34019714	600
64.233.173.200	0.037631626	27.37782876	601
206.79.171	0.037631568	27.41546033	602
65.54.164.72	0.037571013	27.45303134	603
65.54.164.99	0.037548556	27.4905799	604
65.55.165	0.037545765	27.52812566	605
207.204.132.234	0.037518838	27.5656445	606
66.196.81.204	0.037508168	27.60315267	607
208.146.27.92	0.037454644	27.64060731	608
66.196.67.206	0.037439144	27.67804646	609
65.55.123	0.037431084	27.71547754	610
216.239.193.84	0.03743043	27.75290797	611
216.200.130.203	0.037419059	27.79032703	612
209.67.206.133	0.037417809	27.82774484	613
66.17.148.139	0.037416805	27.86516164	614
64.55.148.50	0.037408989	27.90257063	615
64.68.90.139	0.037408492	27.93997913	616
216.200.130.79	0.037361165	27.97734029	617
202.212.5.39	0.037334218	28.01467451	618
64.68.90.150	0.037320137	28.05199465	619
131.107.137.47	0.037309278	28.08930392	620
72.30.102	0.037300129	28.12660405	621
66.196.81.163	0.037291216	28.16389527	622
65.192.195.23	0.037228727	28.201124	623
216.200.130.200	0.037223846	28.23834784	624
64.68.90.136	0.037214071	28.27556191	625
66.17.148.163	0.037196683	28.3127586	626
65.55.251	0.037193618	28.34995221	627
208.146.27.94	0.037185457	28.38713767	628
203.141.52.44	0.037185433	28.4243231	629
216.34.42.217	0.037153226	28.46147633	630
202.160.181	0.03713779	28.49861412	631
66.196.81.206	0.037109018	28.53572314	632
64.75.36.47	0.037041118	28.57276426	633
72.30.131	0.037037731	28.60980199	634
65.55.91	0.036968985	28.64677097	635
208.146.27.91	0.036956804	28.68372778	636
66.249.78	0.036889154	28.72061693	637
66.196.81.152	0.036874189	28.75749112	638
66.196.81.210	0.036819051	28.79431017	639
65.54.164.130	0.036807358	28.83111753	640
66.196.92	0.03678704	28.86790457	641
65.55.3	0.03675839	28.90466296	642
202.96.51.159	0.036752246	28.94141521	643
65.55.184	0.036744636	28.97815984	644
64.68.90.13	0.036741567	29.01490141	645
65.192.195.14	0.036741152	29.05164256	646
216.34.42.212	0.036737998	29.08838056	647
64.68.90.28	0.036715499	29.12509606	648
74.6.69	0.036712212	29.16180827	649
65.55.233	0.036679762	29.19848803	650
66.163.170.166	0.036676618	29.23516465	651
